"STATE","COUNTY","deaths","population","pop.density","deaths.100k","hisp.latino.pct","black.pct","native.pct","median.age","median.income","pct.public.transpo","high.risk.job","mask.frequent","R.pres.margin","health.condition","avg.temp","mask.mand.days","mask.mand.flag","stay.home.days","stay.home.flag","bars.closed.days","bars.closed.flag","rest.closed.days","rest.closed.flag","county.class"
"AR",37,50,16419,10.2859493029158,304.525245142822,1,18.7,0.2,40.9,46787,0.1,33.8,40.72,45.72,53.2,60.4,246,1,0,0,67,1,52,1,6
"AR",39,15,7009,4.05529338197308,214.010557854187,1.3,43.2,0.6,43.9,38072,0.1,38.55,46.1,23.03,55.1,61,246,1,0,0,67,1,52,1,7
"AR",39,15,7009,4.05529338197308,214.010557854187,1.3,43.2,0.6,43.9,38072,0.1,38.55,46.1,23.03,55.1,61,246,1,0,0,67,1,52,1,6
"AR",41,23,11361,5.91800261547378,202.446967696506,6.1,46.6,0.2,40.1,31893,0.2,30.29,51.09,-2.28,58.5,62.8,246,1,0,0,67,1,52,1,8
"AR",41,23,11361,5.91800261547378,202.446967696506,6.1,46.6,0.2,40.1,31893,0.2,30.29,51.09,-2.28,58.5,62.8,246,1,0,0,67,1,52,1,6
"AR",43,45,18219,8.4888571814586,246.994895438828,3.4,28.6,0,37.4,46997,0,26.76,52.46,27.84,47,62.9,246,1,0,0,67,1,52,1,6
"AR",43,45,18219,8.4888571814586,246.994895438828,3.4,28.6,0,37.4,46997,0,26.76,52.46,27.84,47,62.9,246,1,0,0,67,1,52,1,2
"AR",45,164,126007,75.1670131819624,130.151499519868,4.1,11.3,0.4,32.8,52827,0.2,28.52,43,29.53,43.2,59.9,246,1,0,0,67,1,52,1,4
"AR",45,164,126007,75.1670131819624,130.151499519868,4.1,11.3,0.4,32.8,52827,0.2,28.52,43,29.53,43.2,59.9,246,1,0,0,67,1,52,1,2
"AR",47,40,17715,11.2318816197034,225.797346881174,3,1,1.1,41.2,38923,0.8,39.38,34.19,61.4,49.3,58.9,246,1,0,0,67,1,52,1,9
"AR",47,40,17715,11.2318816197034,225.797346881174,3,1,1.1,41.2,38923,0.8,39.38,34.19,61.4,49.3,58.9,246,1,0,0,67,1,52,1,6
"AR",49,47,12477,7.79468790313903,376.693115332211,1.6,0.5,0.3,48.4,35405,1.3,34.39,35.3,57.16,53.4,57.1,246,1,0,0,67,1,52,1,6
"AR",49,47,12477,7.79468790313903,376.693115332211,1.6,0.5,0.3,48.4,35405,1.3,34.39,35.3,57.16,53.4,57.1,246,1,0,0,67,1,52,1,9
"AR",5,104,41932,29.2278179254797,248.020604788706,2.4,0.2,0.4,52.2,42260,0,34.37,53.5,53.32,48.9,57.1,246,1,0,0,67,1,52,1,7
"AR",5,104,41932,29.2278179254797,248.020604788706,2.4,0.2,0.4,52.2,42260,0,34.37,53.5,53.32,48.9,57.1,246,1,0,0,67,1,52,1,2
"AR",51,263,99386,56.6273471542828,264.624796248969,5.6,8.2,0.8,45,44777,0.5,28.76,59.81,33.99,44.9,60.2,246,1,0,0,67,1,52,1,3
"AR",53,33,18265,11.1605124266944,180.673419107583,2.7,2.6,0.2,41,55388,0,38.31,49.16,67.39,44.9,60.9,246,1,0,0,67,1,52,1,2
"AR",55,78,45325,30.3115561241821,172.090457804744,2.9,1.9,0.3,38,47056,0.1,39.2,30.05,59.7,47.7,59,246,1,0,0,67,1,52,1,4
"AR",57,20,21532,11.4322816819783,92.8850083596508,12.8,30,0.3,40.4,42860,0.4,42.51,55.58,34.05,52.9,61.6,246,1,0,0,67,1,52,1,6
"AR",59,75,33771,21.2036522191241,222.084036599449,3.5,11.4,0.5,41.3,43889,0.2,37.05,56.22,48.74,45.4,60.7,246,1,0,0,67,1,52,1,6
"AR",61,25,13202,8.67885397288671,189.365247689744,12.5,20.9,0.2,39.2,36059,1.3,44.1,56.15,41.93,50.2,60.6,246,1,0,0,67,1,52,1,6
"AR",63,124,37825,19.1228151882839,327.825512227363,6.3,1.8,0.2,39.3,44319,0.3,38.42,44.18,58.19,44.7,58.3,246,1,0,0,67,1,52,1,7
"AR",65,42,13629,9.06996241385348,308.166409861325,2.3,1.8,1,47.9,42876,0,38.05,43.23,62.13,50.8,57.3,246,1,0,0,67,1,52,1,9
"AR",67,38,16719,10.188023560948,227.28632095221,2.9,12.2,0.2,39.7,34109,0,35.62,46.98,43.76,52.5,59.1,246,1,0,0,67,1,52,1,6
"AR",69,170,66824,29.5757366944499,254.399616904106,2.1,56.5,0.3,38.7,40726,0.3,32.77,57.87,-21.7,52.7,61.3,246,1,0,0,67,1,52,1,3
"AR",7,422,279141,127.13731723599,151.178078462139,16.6,1.6,1.3,35.4,66362,0.1,29.42,64.46,26.45,41.9,57.5,246,1,0,0,67,1,52,1,6
"AR",7,422,279141,127.13731723599,151.178078462139,16.6,1.6,1.3,35.4,66362,0.1,29.42,64.46,26.45,41.9,57.5,246,1,0,0,67,1,52,1,2
"AR",71,38,26578,15.5248009665083,142.975393182331,13.9,1.6,0.2,38.4,38511,0.3,42.57,33.02,49.01,49.7,58,246,1,0,0,67,1,52,1,7
"AR",73,9,6624,4.83035636759161,135.869565217391,2.7,35.8,0.4,47,32397,0.3,32.82,48.83,34.27,54.1,62.9,246,1,0,0,67,1,52,1,8
"AR",75,43,16406,10.7814312711716,262.099231988297,1.5,1.1,0.3,40.8,39993,0.1,37.33,34,59.57,49.2,58.5,246,1,0,0,67,1,52,1,6
"AR",77,37,8857,5.70134369444567,417.748673365699,2.5,55.3,0.2,42.5,29681,0.1,32.22,40.96,-4.81,57.9,61.6,246,1,0,0,67,1,52,1,7
"AR",79,48,13024,8.98827507811459,368.550368550369,3.9,30.5,0.5,39,46596,0.2,37.33,55.6,43.79,53.5,62.1,246,1,0,0,67,1,52,1,3
"AR",81,42,12259,8.90952555008931,342.605432743291,1.5,21.9,1,42.9,45113,0,44.05,50.1,48.08,50.3,62.6,246,1,0,0,67,1,52,1,3
"AR",83,25,21466,11.6878886194721,116.46324420013,3,1.4,0.8,42,41466,0.4,42.01,48.04,59.54,48.2,59.5,246,1,0,0,67,1,52,1,6
"AR",85,122,73309,36.6904138061623,166.418857166242,4.5,5.6,0.7,36.2,59094,0.2,29.61,47.7,52.83,46.6,60.8,246,1,0,0,67,1,52,1,2
"AR",87,23,16576,7.67180151953127,138.754826254826,5.7,0.1,1,42.7,41682,0,34.07,56.51,55.71,47.4,56.3,246,1,0,0,67,1,52,1,2
"AR",89,30,16694,10.8029031118973,179.70528333533,2.3,0.5,0.6,52.2,36719,0.3,35.25,49.11,56.67,51.9,57,246,1,0,0,67,1,52,1,9
"AR",9,80,37432,24.5074010426278,213.720880530028,2.5,0.3,0.6,42.3,45374,0.1,32.62,41.79,61.87,48.4,56.6,246,1,0,0,67,1,52,1,9
"AR",9,80,37432,24.5074010426278,213.720880530028,2.5,0.3,0.6,42.3,45374,0.1,32.62,41.79,61.87,48.4,56.6,246,1,0,0,67,1,52,1,7
"AR",91,38,43257,26.7636850507554,87.8470536560557,3.3,24.6,0.7,39.5,43371,0.6,33.34,48.92,46.43,46.8,63.4,246,1,0,0,67,1,52,1,3
"AR",93,110,40651,17.3989159215756,270.59604929768,4.1,33.7,0.1,36.6,39962,0.3,40.66,44.28,22.18,58.4,60.2,246,1,0,0,67,1,52,1,4
"AR",95,17,6701,4.25910051432722,253.693478585286,0.6,43,0.3,47.3,38468,0,37.68,40.87,14.13,56.6,61.6,246,1,0,0,67,1,52,1,7
"AR",97,33,8986,4.44551341468674,367.237925662141,4.3,0.3,1.5,50.4,35741,0.2,37.46,52.27,59.77,50.5,59.7,246,1,0,0,67,1,52,1,8
"AR",99,24,8252,5.15728143118965,290.838584585555,0,34.5,0.2,44.3,38042,0.4,35.05,50.32,31.48,57,61.3,246,1,0,0,67,1,52,1,7
"VT",1,8,36777,18.5348369863683,21.7527258884629,2.3,1.2,0.3,43.5,68825,0.5,27.36,70.34,-39.39,32.4,45.1,234,1,43,1,98,1,66,1,6
"VT",11,39,49402,30.2440748325295,78.9441723007166,1.6,0.5,0.6,40.4,65485,0.4,28.43,71.13,-9.05,40.1,45,234,1,43,1,98,1,66,1,3
"VT",13,2,7235,34.1625246199187,27.643400138217,2,0.8,0.5,48.2,71587,0.5,24.86,73.01,-22.57,40.8,46.4,234,1,43,1,98,1,66,1,3
"VT",15,3,25362,21.1838843198276,11.8287201324817,1.8,0.9,0.8,40.8,64003,0.6,29.15,59.14,-40.74,35.4,43.1,234,1,43,1,98,1,66,1,8
"VT",17,3,28892,16.233130269845,10.3834971618441,1.3,0.7,0.4,46.6,60925,0.5,30.56,69.71,-24.05,37.7,44,234,1,43,1,98,1,66,1,9
"VT",19,11,27037,15.0307093842722,40.6849872397085,1.5,0.6,0.4,45.8,49168,0.3,30.37,54.75,-4.5,41.5,42.4,234,1,43,1,98,1,66,1,7
"VT",21,20,58191,24.1659937178774,34.3695760512794,1.5,0.9,0.1,46.5,56139,0.9,30.12,64.11,-10.47,40.2,44.4,234,1,43,1,98,1,66,1,4
"VT",23,15,58409,32.8467183311259,25.6809738225273,1.9,0.8,0.2,43.7,62791,1,23.03,60.45,-46.06,34,43,234,1,43,1,98,1,66,1,4
"VT",25,14,42222,20.7545774796492,33.1580692529961,2.3,1.1,0.3,47.6,51985,1.1,26.9,70.95,-47.35,34.4,45.5,234,1,43,1,98,1,66,1,7
"VT",27,13,55062,21.9219621289827,23.6097490102067,1.7,0.7,0.2,48,60987,0.9,25.09,62.93,-38.92,36.5,44.9,234,1,43,1,98,1,66,1,7
"VT",3,15,35470,20.2947686581641,42.2892585283338,2,0.6,0.2,46.7,56183,0.6,27.14,77.08,-27.32,39.4,44.5,234,1,43,1,98,1,66,1,6
"VT",5,7,29993,17.8500733116788,23.3387790484446,1.6,0.8,0.3,44.7,50563,0.1,28.26,57.15,-15.21,36.9,42.2,234,1,43,1,98,1,66,1,7
"VT",7,104,163774,117.691210897995,63.5021431973329,2.3,2.6,0.2,36.5,73647,2.8,21.08,71.91,-54.54,29.3,45.9,234,1,43,1,98,1,66,1,3
"VT",9,2,6163,3.59155600811428,32.4517280545189,1.4,1,0.3,50.9,44349,0.3,38.46,63.26,11.19,40.8,41.4,234,1,43,1,98,1,66,1,9
"VA",1,45,32316,27.7694250808431,139.249907166729,9,28.6,0.5,45.9,46073,1,37.1,82.5,9.4,50,58.9,298,1,37,1,66,1,66,1,8
"VA",101,14,17148,24.171693484055,81.6421740144623,2.6,16.1,0.8,40.3,66987,0.2,29.76,54.77,37.82,45.6,58.4,298,1,37,1,52,1,52,1,1
"VA",103,17,10603,30.7100580468177,160.331981514666,0.6,30.8,0,57.3,53711,0.3,29.55,67.98,4.6,47.6,58.5,298,1,37,1,52,1,52,1,9
"VA",105,49,23423,20.7720161781823,209.196089313922,2,3.9,0.2,44.9,32888,0.1,35.33,58.3,69.13,51.2,54.9,298,1,37,1,52,1,52,1,8
"VA",107,281,413538,309.591001477891,67.9502246468281,13.6,7.3,0.2,36.2,142299,3.6,13.46,76.47,-25.03,27.9,55.9,298,1,37,1,66,1,66,1,1
"VA",109,34,37591,29.318387691615,90.4471815062116,2.9,14.7,0.2,44.8,60975,0.3,26.94,74.95,22.93,47.5,56.8,298,1,37,1,52,1,52,1,8
"VA",11,26,15911,18.3807259266638,163.408962353089,1.7,19.7,0,42.6,58696,0.6,27.41,61.2,46.22,47.4,56.9,298,1,37,1,52,1,52,1,2
"VA",111,14,12196,10.9078123608854,114.79173499508,5,31.1,0,45.3,44303,1.1,40,65.04,18.65,56.5,58.1,298,1,37,1,52,1,52,1,9
"VA",113,14,13261,15.9684564931377,105.572732071488,2.9,8.3,0,45.6,57895,1.4,26.47,66.95,32.01,49.5,55.1,298,1,37,1,52,1,52,1,8
"VA",115,12,8834,39.7019329520192,135.838804618519,2.5,8.8,0,54.5,64237,0.4,39.35,76.19,35.63,42,59.5,298,1,37,1,52,1,52,1,1
"VA",117,67,30587,18.8861760278038,219.047307679733,3,35.4,0.6,48.4,43207,0.4,31.19,64.94,15.2,53.2,58.8,298,1,37,1,52,1,52,1,7
"VA",119,20,10582,31.3490444798208,189.000189000189,1.2,13.9,0.5,53.9,57438,0,28.22,65.64,25.13,47.8,58.8,298,1,37,1,52,1,52,1,8
"VA",121,96,98535,98.3452838830763,97.4273100928604,3.2,4.4,0.4,29,57977,4.3,22.77,64.17,-5.75,35.2,53.8,298,1,37,1,52,1,52,1,3
"VA",125,13,14930,12.2454884114365,87.073007367716,4.2,12.8,0,51.4,64313,0,27.2,70.27,5.21,47.4,55.6,298,1,37,1,52,1,52,1,3
"VA",127,18,23091,42.4475601810252,77.9524490061063,3.3,12,0.8,43.3,87904,0.4,28.28,70.97,34.64,45,58.9,298,1,37,1,52,1,52,1,1
"VA",13,257,236842,3517.47338117615,108.511159338293,15.6,8.9,0.2,34.7,120071,27.4,10.03,75.19,-63.52,25,57.5,298,1,37,1,66,1,66,1,1
"VA",131,36,11710,21.3557125346527,307.429547395389,8.8,33.1,0,49,47227,1.2,28.36,76.21,-10.58,56.5,59.7,298,1,37,1,52,1,52,1,8
"VA",133,20,12095,24.3946493480025,165.357585779248,0.9,27.3,0.2,58.9,62632,0.2,24.72,71.14,15.78,46.2,58.2,298,1,37,1,52,1,52,1,9
"VA",135,49,15232,18.7064273843931,321.691176470588,4.4,40.1,0.1,40.6,45535,0.3,32.11,66.28,14.92,50.8,58.2,298,1,37,1,52,1,52,1,6
"VA",137,39,37051,41.9419293741899,105.260316860544,5,12.7,0.3,42,71548,0.9,30.43,64.45,21.36,42.7,56.4,298,1,37,1,52,1,52,1,6
"VA",139,58,23902,29.7677432422624,242.657518199314,2,1.4,0.1,45.4,51792,0.3,33.77,52.17,50.65,49.7,53.8,298,1,37,1,52,1,52,1,6
"VA",141,43,17608,14.0768710281561,244.207178555202,3.1,5.9,0.1,49.9,43073,0,40.15,49.3,58.01,49.8,55.4,298,1,37,1,52,1,52,1,8
"VA",143,82,60354,24.0482382365222,135.865062796169,2.6,20,0.1,47.2,47690,0.1,37.79,56.83,39.84,48,57.4,298,1,37,1,52,1,52,1,4
"VA",145,17,29652,43.999203984184,57.3317145555106,2.2,10,0.1,45.1,89090,0,24.36,66.16,44.27,42.9,58.1,298,1,37,1,52,1,52,1,1
"VA",147,35,22802,25.1578627476973,153.495307429173,4.2,30.8,0.3,31.5,47202,0.3,26.4,64.15,-5.63,43,57.4,298,1,37,1,52,1,52,1,6
"VA",149,32,38353,55.8079171957824,83.4354548535969,8.1,31,0.6,37,71912,0.3,29.17,62.09,17.21,43.9,59.8,298,1,37,1,52,1,52,1,1
"VA",15,75,75558,30.166380283349,99.2614944810609,2.8,4.1,0.2,45.1,62711,0.2,32.1,70.27,47.01,43.8,53.4,298,1,37,1,52,1,52,1,3
"VA",153,505,470335,541.667161497635,107.370278631188,23.5,20.3,0.3,35.2,107132,4.9,22.89,76.21,-27.03,40.8,57.5,298,1,37,1,66,1,66,1,1
"VA",155,62,34027,41.0766110835185,182.208246392571,1.8,4.3,0,47,53866,0.3,34.81,52.47,41.45,49.7,53.3,298,1,37,1,52,1,52,1,3
"VA",157,2,7370,10.6826933621637,27.1370420624152,3.9,4.5,1.2,50.1,74284,0.5,30.29,71.86,14.38,43.3,54.5,298,1,37,1,52,1,52,1,1
"VA",159,16,9023,18.1942677808982,177.324614873102,7.1,26.5,0.2,47.3,49517,1.3,33.91,64.17,25.21,46.5,58,298,1,37,1,52,1,52,1,9
"VA",161,147,94186,145.143799316767,156.074151147729,3.1,5.9,0.2,43.8,68948,0.3,23.64,60.9,21.8,42,55.3,298,1,37,1,52,1,52,1,2
"VA",163,48,22573,14.6099766666705,212.643423559119,1.9,3.3,0.4,49,54600,0.3,31.32,67.63,32.34,46.8,54.3,298,1,37,1,52,1,52,1,6
"VA",165,112,81948,37.2331046386764,136.672035925221,6.9,2.3,0.3,41.5,61864,0.2,31.79,55.51,40.41,42.4,53.8,298,1,37,1,52,1,52,1,3
"VA",167,39,26586,21.6777043167295,146.693748589483,1.2,1,0.2,45.7,39758,0,35.02,33.14,63.54,51,54.2,298,1,37,1,52,1,52,1,7
"VA",169,60,21566,15.5398570029651,278.215709913753,1.4,0.6,0.4,47.3,39820,0.2,39.34,52.46,67.82,48.6,55.6,298,1,37,1,52,1,52,1,2
"VA",17,11,4147,3.02562469258437,265.25198938992,3.7,3,0.1,47.8,49738,1.5,35.75,57.16,47.5,49.8,52.2,298,1,37,1,52,1,52,1,8
"VA",171,134,43616,33.144888501396,307.226705796038,7.2,1.8,0.1,44.5,57252,0.2,34.99,51.69,40.65,45.5,53.9,298,1,37,1,52,1,52,1,6
"VA",173,96,30104,25.7470036084249,318.894499069891,2,2.1,0.4,45,40932,0.8,39.02,41.68,56.27,48.6,52.4,298,1,37,1,52,1,52,1,7
"VA",175,57,17631,11.3608408930104,323.294197719925,1.7,31.9,0.6,46.9,61348,0.5,32.98,69.22,18,49.5,59.9,298,1,37,1,52,1,52,1,6
"VA",177,124,136215,131.019746574039,91.0325588224498,9.8,15.7,0.3,38.2,88628,2.7,24.14,78.61,6.78,44.1,56.7,298,1,37,1,52,1,52,1,1
"VA",179,82,152882,219.268104431712,53.636137674808,13,17.2,0.3,35.5,111108,3.8,20.25,72.89,-3.28,38,57.9,298,1,37,1,52,1,52,1,1
"VA",181,9,6422,8.88887963675215,140.143257552164,0.6,44.4,0,49.8,57962,2.9,36.56,72.35,-8.32,50.7,60.1,298,1,37,1,52,1,52,1,8
"VA",183,22,11159,8.78883558256338,197.150282283359,3,54.9,0,41,49487,1.2,42.3,70.02,-11.95,50.6,59.9,298,1,37,1,52,1,52,1,1
"VA",185,74,40595,30.2121882394565,182.288459169848,1,3.1,0.2,45.2,42099,0.1,32.57,41.16,67.18,54.9,51.8,298,1,37,1,52,1,52,1,5
"VA",187,59,40164,72.2628833881829,146.897719350662,4.6,4.2,0.1,41.3,69116,0.2,30.41,67.1,35.31,43.8,54.1,298,1,37,1,52,1,52,1,1
"VA",19,109,78997,40.1272793188789,137.979923288226,2.2,6.9,0,46.3,64199,0,28.09,49.75,48.13,42.5,56.7,298,1,37,1,52,1,52,1,2
"VA",191,110,53740,36.9732392537817,204.689244510607,1.5,1.3,0,46.3,48495,0.2,31.86,37.07,52.51,49.4,54.9,298,1,37,1,52,1,52,1,2
"VA",193,27,18015,30.3307438056035,149.875104079933,6.5,25.9,0.5,48.6,53853,0.4,28.45,63.23,8.23,50.3,58.2,298,1,37,1,52,1,52,1,6
"VA",195,102,37383,35.7764386991955,272.851296043656,1.2,5.3,0.1,41.4,38888,0.7,28.4,64.46,61.73,51.1,53.3,298,1,37,1,52,1,52,1,7
"VA",197,81,28684,23.9742471184988,282.387393668944,1.3,2.9,0.2,45.3,49364,0.1,34.25,44.91,56.99,45.7,52.3,298,1,37,1,52,1,52,1,6
"VA",199,56,68280,251.778935439722,82.0152314001172,6.4,12.8,0.2,39.6,92069,0.3,17.84,78.76,6.59,38.4,60.2,298,1,37,1,52,1,52,1,1
"VA",21,10,6280,6.77957855391173,159.235668789809,1.3,3.7,0,46.4,48531,0.6,28.55,44.17,68.15,44.8,51.4,298,1,37,1,52,1,52,1,8
"VA",23,38,33419,23.8383796691473,113.707771028457,1.7,3,0.1,47.2,71110,0,30.16,55.32,44.5,43.1,54.9,298,1,37,1,52,1,52,1,2
"VA",25,24,16231,11.0675599418784,147.865196229437,2.2,54.1,0,43.3,44434,0.2,37.36,68.94,-15.04,55.4,59,298,1,37,1,52,1,52,1,6
"VA",27,45,21004,16.1273121532753,214.244905732241,0.5,2.7,0.2,46.8,31956,0.9,36.85,46.48,67.56,54.9,54.4,298,1,37,1,52,1,52,1,9
"VA",29,32,17148,11.4227442265049,186.610683461628,2.4,34.2,0.6,43.5,49025,0.7,33.13,71.53,13.2,51.1,57.5,298,1,37,1,52,1,52,1,3
"VA",3,85,109330,58.5901238614779,77.7462727522181,5.8,9.5,0.2,39.1,79880,2.7,15.82,81.09,-33.5,35.9,56.8,298,1,37,1,52,1,52,1,3
"VA",31,88,54885,42.1122984435651,160.335246424342,2.5,14,0.2,43,49664,0.2,31.22,58.72,44.08,49.2,57.4,298,1,37,1,52,1,52,1,2
"VA",33,38,30725,22.4949213056928,123.677786818552,4.8,26.8,0.3,40.1,65103,0.4,30.11,75.14,4.17,48.3,57.7,298,1,37,1,52,1,52,1,1
"VA",35,79,29791,24.2285510918178,265.180759289718,3.5,0.5,0.3,47.6,44835,0,38.73,49.88,62.72,51,52.9,298,1,37,1,52,1,52,1,7
"VA",36,16,6963,14.6988183619286,229.786011776533,1.9,45.1,6.5,50.8,57198,2,34.83,68.48,-19.43,51.1,59.7,298,1,37,1,52,1,52,1,1
"VA",37,21,11880,9.65061118961593,176.767676767677,2.2,28,0,46.2,40573,0.2,30.61,61.13,24.2,51.9,57.6,298,1,37,1,52,1,52,1,8
"VA",41,448,352802,321.64297480099,126.983407123542,8.8,22.7,0.3,38.9,82599,0.4,23.8,65.12,-6.67,42.9,58.6,298,1,37,1,52,1,52,1,1
"VA",43,20,14619,32.0828402417249,136.808263219098,5.6,5.4,0,47,80026,0.5,26.87,74.15,13.62,41.6,54.8,298,1,37,1,52,1,52,1,1
"VA",45,6,5131,6.03810131601683,116.936269732996,0,0.1,0,46.3,55708,0,31.88,63.38,61.5,44.3,53,298,1,37,1,52,1,52,1,2
"VA",47,67,52605,53.5643828226127,127.364318981085,10.7,13.9,0.4,39.2,77935,0.8,27.59,65.51,19.9,44.6,56.3,298,1,37,1,52,1,52,1,1
"VA",49,10,9932,12.8910953180801,100.684655658478,0.9,30,0.1,45.6,47469,0.1,35.81,70.04,14.92,51.9,57.9,298,1,37,1,52,1,52,1,8
"VA",5,49,14860,12.8478184695174,329.744279946164,1.5,5.8,0,48.1,47673,0.6,38.24,52.67,44.08,48,53,298,1,37,1,52,1,52,1,6
"VA",51,18,14318,16.7293125362655,125.715882106439,0.9,0.6,0.1,44.7,29932,0.2,30.54,52.98,58.13,52.2,54.4,298,1,37,1,52,1,52,1,9
"VA",510,138,159428,4121.46763521552,86.5594500338711,16.7,21.1,0.1,36.8,100939,19.9,16.14,71.37,-62.66,33.4,58,298,1,37,1,66,1,66,1,1
"VA",520,37,16762,502.816305263073,220.737382173965,2.3,5.7,0,42.2,37500,0.9,28.32,35.47,38.87,49.4,56.4,298,1,37,1,52,1,52,1,2
"VA",53,45,28544,21.8718274514491,157.65134529148,3.5,31.8,0,43.2,60346,0.8,36.47,66.59,16.37,51,59,298,1,37,1,52,1,52,1,1
"VA",530,22,6478,388.491534986547,339.610991046619,1.8,7.3,0.1,35.5,32455,0,46.33,64.03,37.39,46.7,55.7,298,1,37,1,52,1,52,1,6
"VA",540,57,47266,1781.29613432057,120.5940845428,5.5,18.7,0.2,31.6,59471,7.2,19.41,83.38,-72.72,37.1,57.3,298,1,37,1,52,1,52,1,3
"VA",550,305,244835,279.301326991879,124.573692486777,6.2,29.3,0.1,36.9,78640,0.6,24.92,68.18,-6.45,42.9,60.8,298,1,37,1,52,1,52,1,1
"VA",57,10,10953,16.43374517327,91.2991874372318,3.6,39.3,0,46.3,51954,0,27.18,56.46,0.6,47.1,58.1,298,1,37,1,52,1,52,1,6
"VA",570,62,17370,891.896221687301,356.937248128958,5.9,14.6,0.3,40.6,54550,0.9,26.7,60.98,33.18,48.1,59.3,298,1,37,1,52,1,52,1,1
"VA",580,14,5538,390.995606982908,252.79884434814,2.4,12.5,0,42.4,40655,0,36.34,47.99,23.67,48,54.5,298,1,37,1,52,1,52,1,6
"VA",59,1108,1147532,1133.09690853443,96.5550416023257,16.3,9.5,0.1,38,124831,9.6,15.56,74.96,-41.87,27.5,57.3,298,1,37,1,66,1,66,1,1
"VA",590,141,40044,361.262775247813,352.112676056338,4.3,48.8,0.1,40.9,37203,2.7,34.19,53.53,-22.08,54.3,58.3,298,1,37,1,52,1,52,1,4
"VA",595,42,5346,298.975380165987,785.634118967452,6.8,62.8,0.1,35.4,27063,0.8,37.73,68.85,-36.04,56.2,59.7,298,1,37,1,52,1,52,1,6
"VA",600,20,24019,1486.07339058109,83.2674132978059,17.2,4.9,0,38.2,116979,8,14.77,71.37,-38.32,32.9,56.9,298,1,37,1,66,1,66,1,1
"VA",61,69,71222,42.4370899174397,96.8801774732526,8.3,7.3,0.3,41.3,100783,1.2,24.31,77.33,17.27,38.6,56,298,1,37,1,52,1,52,1,1
"VA",610,8,14617,2757.78819990408,54.7307929123623,10.7,4.6,0,38.7,127610,17.5,8.87,76.66,-64.13,30.4,56.9,298,1,37,1,66,1,66,1,1
"VA",620,33,7967,371.626054536158,414.208610518388,1.1,56.7,0,39.4,40417,0.5,33.03,65.79,-25.58,51.6,59.9,298,1,37,1,52,1,52,1,6
"VA",63,23,15749,15.9631354370388,146.041018477364,2.9,1.5,0.5,47.2,51521,0.5,39.48,51.26,34.24,44.6,52.1,298,1,37,1,52,1,52,1,3
"VA",630,25,29036,1072.76526602129,86.1000137760022,10.7,20.7,0.2,30.4,65641,5.4,19.8,78.54,-34.83,35.1,57.6,298,1,37,1,52,1,52,1,1
"VA",640,53,6347,297.53314691298,835.04017646132,14.5,5,0,45,33575,0.6,40.14,55.34,40.22,52.2,52.8,298,1,37,1,52,1,52,1,7
"VA",65,20,27270,36.6714428878915,73.3406674000733,3.5,14.2,0.2,43.4,76873,0.3,24.33,77.3,4.68,43.6,57.8,298,1,37,1,52,1,52,1,3
"VA",650,181,134510,1009.20889044681,134.562486060516,5.8,49.2,0.4,36.2,56287,2.2,29.96,77.22,-42.17,46.8,60.7,298,1,37,1,52,1,52,1,1
"VA",660,95,53016,1180.53674874889,179.191187566018,19.7,6.5,0,25.4,46679,2,34.52,57.3,-31.79,40,55,298,1,37,1,52,1,52,1,3
"VA",67,80,56042,31.3316289196302,142.75008029692,2.8,7.4,0.3,47.2,56254,0.5,31.28,57.19,42.13,48.2,56.4,298,1,37,1,52,1,52,1,2
"VA",670,79,22529,840.080345524386,350.659150428337,7.9,42.2,0.1,36.2,39030,0.4,37.65,58.99,-14.68,54.4,59.6,298,1,37,1,52,1,52,1,1
"VA",678,32,7446,1150.31670013904,429.76094547408,6.1,8.7,0,22.3,42632,0,18.77,66.42,-32.04,36.7,57.5,298,1,37,1,52,1,52,1,6
"VA",680,154,82168,647.765205704436,187.4208937786,4.2,28.4,0.2,28.3,46409,2.8,25.31,60.52,-2.62,39.1,57.4,298,1,37,1,52,1,52,1,2
"VA",683,47,41085,1611.60326105184,114.396981866861,36.6,13.2,0.4,34.2,81493,3.4,31.44,74.38,-24.16,39.7,57.4,298,1,37,1,66,1,66,1,1
"VA",685,11,17478,2224.35803128406,62.9362627302895,39.7,12.8,0,34.7,88046,7.3,34.37,72.17,-33.07,39.1,57.3,298,1,37,1,66,1,66,1,1
"VA",69,102,89313,83.4690147574429,114.20509892177,8.6,3.9,0.3,40.7,78002,0.2,29.12,61.66,27.41,44.2,53.9,298,1,37,1,52,1,52,1,3
"VA",690,78,12554,442.437206621911,621.315915246137,5.7,44.5,0.4,40.9,34371,2.1,35.61,56.56,-26.63,52.6,57.3,298,1,37,1,52,1,52,1,4
"VA",7,35,13145,14.2821544957639,266.260935717003,3,21.2,0.2,45.1,57946,1.1,35.48,67.33,37.74,45.1,58.2,298,1,37,1,52,1,52,1,1
"VA",700,236,179225,1003.05321058346,131.678058306598,9,40,0.2,33.5,53215,3.4,31.58,77.34,-32.91,45.6,60.6,298,1,37,1,52,1,52,1,1
"VA",71,22,16720,18.0716295452734,131.578947368421,1.7,2.2,0,44.7,54520,0,38.49,56.84,51.44,45.4,52.3,298,1,37,1,52,1,52,1,3
"VA",710,267,242742,1759.23671932349,109.993326247621,8,40.5,0.3,30.7,51590,3.6,30.45,66.62,-45.61,43,61.4,298,1,37,1,52,1,52,1,1
